Article Title,Source Title,"Times Cited, All Databases",Publication Year
Evolutionary computation in bioinformatics: A review,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,75,2006
Evolutionary aspects of whole-genome biology,CURRENT OPINION IN STRUCTURAL BIOLOGY,50,2005
"Fish taxonomic, functional, and phylogenetic diversity and their vulnerabilities in the largest river in southeastern China",ECOLOGY AND EVOLUTION,10,2021
New Subtype B Containing HIV-1 Circulating Recombinant of sub-Saharan Africa Origin in Nigerian Men Who Have Sex With Men,JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES,8,2019
A network-based framework for shape analysis enables accurate characterization of leaf epidermal cells,NATURE COMMUNICATIONS,12,2021
Haplotyping of Cornus florida and C. kousa chloroplasts: Insights into species-level differences and patterns of plastic DNA variation in cultivars,PLOS ONE,7,2018
The impact of transmission clusters on primary drug resistance in newly diagnosed HIV-1 infection,AIDS,100,2009
"DNA barcoding, phylogeny and phylogeography of the cyst nematode species from the genus Globodera (Tylenchida: Heteroderidae)",NEMATOLOGY,29,2020
Reconstructing evolutionary relationships from functional data:: a consistent classification of organisms based on translation inhibition response,MOLECULAR PHYLOGENETICS AND EVOLUTION,13,2005
"Hepatitis C Virus Subtypes Circulating Among Intravenous Drug Users in Lisbon, Portugal",JOURNAL OF MEDICAL VIROLOGY,37,2011
Molecular characterization of bacteremic Escherichia coli isolates in Romania,FOLIA MICROBIOLOGICA,18,2016
Phylogenetic support values are not necessarily informative: the case of the Serialia hypothesis (a mollusk phylogeny),FRONTIERS IN ZOOLOGY,47,2009
Unifying measures of biodiversity: understanding when richness and phylogenetic diversity should be congruent,DIVERSITY AND DISTRIBUTIONS,144,2013
The complete chloroplast genome sequence ofMonotropa uniflora(Ericaceae),MITOCHONDRIAL DNA PART B-RESOURCES,2,2020
Incorporating biological structure into machine learning models in biomedicine,CURRENT OPINION IN BIOTECHNOLOGY,25,2020
Intraspecific variation and emendation of Hannaella kunmingensis,MYCOLOGICAL PROGRESS,5,2013
The involvements of calcium-dependent protein kinases and catechins in tea plant [Camellia sinensis (L.) O. Kuntze] cold responses,PLANT PHYSIOLOGY AND BIOCHEMISTRY,31,2019
Neuroimaging in the Epileptic Baboon,FRONTIERS IN VETERINARY SCIENCE,2,2022
Mitochondrial 16S rRNA sequence diversity of hominoids,JOURNAL OF HEREDITY,27,2001
"Hypericum liboense (Hypericaceae), a new species from Guizhou, China",PHYTOKEYS,0,2024
"Prevalence of Transmitted HIV Drug Resistance Among Recently Infected Persons in San Diego, CA 1996-2013",JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES,45,2016
Genetic drift influenza A(H3N2) virus hemagglutinin (HA) variants originated during the last pandemic turn out to be predominant in the 2011-2012 season in Northern Italy,INFECTION GENETICS AND EVOLUTION,14,2013
Inferring biotic interactions from proxies,TRENDS IN ECOLOGY & EVOLUTION,246,2015
Modularity in evolved artificial neural networks,"ADVANCES IN ARTIFICIAL LIFE, PROCEEDINGS",0,1999
Full-genome sequence and analysis of a novel human rhinovirus strain within a divergent HRV-A clade,ARCHIVES OF VIROLOGY,17,2010
"Protein Similarity Networks Reveal Relationships among Sequence, Structure, and Function within the Cupin Superfamily",PLOS ONE,57,2013
Schistosoma mansoni in Gabon: Emerging or Ignored?,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,9,2016
Tracing Evolutionary Links between Species,AMERICAN MATHEMATICAL MONTHLY,4,2014
Universal protein families and the functional content of the Last Universal Common Ancestor,JOURNAL OF MOLECULAR EVOLUTION,94,1999
POLYCHAETES AS ANNELID MODELS TO STUDY ECOIMMUNOLOGY OF MARINE ORGANISMS,JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN,19,2014
"Investigating DNA barcodes of plants growing in some areas of Iran with high crime rate: Quercus brantii, Curpressus arizonica, Crataegus pentagyna, Ziziphus Spina-chtista, and Buxus hyrcana",SCIENCE & JUSTICE,0,2023
"Concerted Pleistocene dispersal and genetic differentiation in passerine birds from the Tres Marias Archipelago, Mexico",AUK,10,2018
"Analysis of cytochrome-b nucleotide diversity confirms a recent range expansion in Calomys musculinus (Rodentia, Muridae)",JOURNAL OF MAMMALOGY,22,2007
Fungal-algal interactions in Ramalina menziesii and its associated epiphytic lichen community,LICHENOLOGIST,18,2012
"Genome-wide identification of PYL gene family in wheat: Evolution, expression and 3D structure analysis",GENOMICS,36,2021
Parallel changes of taxonomic interaction networks in lacustrine bacterial communities induced by a polymetallic perturbation,EVOLUTIONARY APPLICATIONS,14,2013
Horizontal gene transfer drives the evolution of dependencies in bacteria,ISCIENCE,4,2022
Taxa hold little information about organisms: Some inferential problems in biological systematics,HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES,2,2019
Integrating evolution and development: The need for bioinformatics in evo-devo,BIOSCIENCE,17,2006
Phylogeography of Batrachospermum arcuatum in North China based on ITS sequence data,CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY,2,2014
"The potential for indirect effects between co-flowering plants via shared pollinators depends on resource abundance, accessibility and relatedness",ECOLOGY LETTERS,168,2014
One Species or Two: A Puzzling Case from Scapaniaceae (Marchantiophyta),DIVERSITY-BASEL,1,2023
Redox-active humics support interspecies syntrophy and shift microbial community,SCIENCE CHINA-TECHNOLOGICAL SCIENCES,15,2019
Multiple SARS-CoV-2 Introductions Shaped the Early Outbreak in Central Eastern Europe: Comparing Hungarian Data to a Worldwide Sequence Data-Matrix,VIRUSES-BASEL,4,2020
Phylogenetic and functional constraints of plant facilitation rewiring,ECOLOGY,2,2023
"A nascent HIV type 1 epidemic among injecting drug users in Kabul, Afghanistan is dominated by complex AD recombinant strain, CRF35_AD",AIDS RESEARCH AND HUMAN RETROVIRUSES,46,2007
"A new species of Trapania Pruvot-Fol, 1931 (Mollusca, Gastropoda, Opisthobranchia, Nudibranchia) from the Caribbean Sea with an analysis of its phylogenetic relationships",CARIBBEAN JOURNAL OF SCIENCE,1,2009
PHYLOGENETICALLY INFORMED BAYESIAN TRUNCATED COPULA GRAPHICAL MODELS FOR MICROBIAL ASSOCIATION NETWORKS,ANNALS OF APPLIED STATISTICS,1,2022
"A Systematic Phylogenetic Approach to Study the Interaction of HIV-1 With Coinfections, Noncommunicable Diseases, and Opportunistic",JOURNAL OF INFECTIOUS DISEASES,6,2019
Trophic states regulate assembly processes and network structures of small chromophytic phytoplankton communities in estuarine and coastal ecosystem,MARINE POLLUTION BULLETIN,1,2022
"Gene Regulatory Networks, Homology, and the Early Panarthropod Fossil Record",INTEGRATIVE AND COMPARATIVE BIOLOGY,3,2017
An exact approach for the Minimum-Cost Bounded-Error Calibration Tree problem,ANNALS OF OPERATIONS RESEARCH,5,2020
Evolutionary association of receptor-wide amino acids with G protein-coupling selectivity in aminergic GPCRs,LIFE SCIENCE ALLIANCE,3,2022
Microbial response and adaption to thallium contamination in soil profiles,JOURNAL OF HAZARDOUS MATERIALS,38,2022
Punctuated equilibrium in the large-scale evolution of programming languages,JOURNAL OF THE ROYAL SOCIETY INTERFACE,31,2015
Emergence and Evolutionary Analysis of the Human DDR Network: Implications in Comparative Genomics and Downstream Analyses,MOLECULAR BIOLOGY AND EVOLUTION,16,2014
Reassortment Network of Influenza A Virus,FRONTIERS IN MICROBIOLOGY,4,2021
RNA sectors and allosteric function within the ribosome,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,10,2020
Visualization of a stock market correlation matrix,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,7,2014
Candida auris Whole-Genome Sequence Benchmark Dataset for Phylogenomic Pipelines,JOURNAL OF FUNGI,15,2021
Drafting a Blueprint for Functional and Phylogenetic Diversity Conservation in the Brazilian Cerrado,NATUREZA & CONSERVACAO,35,2010
Thomas Jefferson's Y chromosome belongs to a rare European lineage,AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,20,2007
Analysis of gene network regulating yeast multidrug resistance by artificial activation of transcription factors: involvement of Pdr3 in salt tolerance,GENE,29,2004
The classification of tetraploid wheat by phylogenetic and cytogenetic analyses,BIOLOGIA PLANTARUM,2,2020
"Evaluating methodologies for species delimitation: the mismatch between phenotypes and genotypes in lichenized fungi (Bryoria sect. Implexae, Parmeliaceae)",PERSOONIA,47,2019
"Investigation of COVID-19 Outbreak among Wildland Firefighters during Wildfire Response, Colorado, USA, 2020",EMERGING INFECTIOUS DISEASES,2,2022
Evolutionary analyses of caspase-8 and its paralogs: Deep origins of the apoptotic signaling pathways,BIOESSAYS,50,2015
"Epidemiological profile and molecular genetic characterization of HIV-1 among female sex workers and elderly male clients in Guangxi, China",EMERGING MICROBES & INFECTIONS,12,2021
Large-scale network analysis captures biological features of bacterial plasmids,NATURE COMMUNICATIONS,65,2020
Algorithm for Haplotype Inference via Galled-Tree Networks with Simple Galls,JOURNAL OF COMPUTATIONAL BIOLOGY,4,2012
Eutrema salsugineum (Cruciferae) new to Mexico: a surprising generic record for the flora of Middle America,PHYTOKEYS,5,2017
450 million years of hemostasis,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,136,2003
Neural networks for molecular sequence classification,MATHEMATICS AND COMPUTERS IN SIMULATION,8,1995
Network robustness and structure depend on the phenological characteristics of plants and pollinators,ECOLOGY AND EVOLUTION,8,2021
Three genetic-environmental networks for human personality,MOLECULAR PSYCHIATRY,44,2021
"Median networks: Speedy construction and greedy reduction, one simulation, and two case studies from human mtDNA",MOLECULAR PHYLOGENETICS AND EVOLUTION,199,2000
C3NA: correlation and consensus-based cross-taxonomy network analysis for compositional microbial data,BMC BIOINFORMATICS,1,2022
A multistep process for the dispersal of a Y chromosomal lineage in the Mediterranean area,ANNALS OF HUMAN GENETICS,34,2001
Phylogenetics and evolution of nematode-trapping fungi (Orbiliales) estimated from nuclear and protein coding genes,MYCOLOGIA,131,2005
Increased Genome Sampling Reveals a Dynamic Relationship between Gene Duplicability and the Structure of the Primate Protein-Protein Interaction Network,MOLECULAR BIOLOGY AND EVOLUTION,5,2012
Exploratory social network analysis and gene sequencing in people who inject drugs infected with hepatitis C virus,EPIDEMIOLOGY AND INFECTION,6,2016
Are hummingbirds generalists or specialists? Using network analysis to explore the mechanisms influencing their interaction with nectar resources,PLOS ONE,28,2019
"Exploring the Evolutionary History and Phylodynamics of Human Immunodeficiency Virus Type 1 Outbreak From Unnao, India Using Phylogenetic Approach",FRONTIERS IN MICROBIOLOGY,0,2022
"Evidence that Myotis lucifugus Subspecies are Five Nonsister Species, Despite Gene Flow",SYSTEMATIC BIOLOGY,38,2018
Molecular evidence for reticulate speciation in Astragalus (Fabaceae) as revealed by a case study from sect. Dissitiflori,BOTANY,24,2013
HyperCAT: an extension of the SuperCAT database for global multi-scheme and multi-datatype phylogenetic analysis of the Bacillus cereus group population,DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION,21,2010
Genome-wide metabolic network reconstruction of the picoalga Ostreococcus,JOURNAL OF EXPERIMENTAL BOTANY,39,2012
Derivation of an interaction/regulation network describing pluripotency in human,GENE,4,2012
Genetic Structure of Dytiscus sharpi in North and South Hokuriku in Japan Inferred from Mitochondrial and Nuclear Gene Sequence,ZOOLOGICAL SCIENCE,2,2018
Time-lagged interspecies interactions prevail during biofilm development in moving bed biofilm reactor,BIOTECHNOLOGY AND BIOENGINEERING,0,2022
"Phylogenetic, population structure, and population demographic analyses reveal that Vicia sepium in Japan is native and not introduced",SCIENTIFIC REPORTS,0,2023
"Lumpy Skin Disease Virus Genome Sequence Analysis: Putative Spatio-Temporal Epidemiology, Single Gene versus Whole Genome Phylogeny and Genomic Evolution",VIRUSES-BASEL,6,2023
"Phylogeny, species delimitation and biogeography of the endemic Palaearctic tribe Tomarini (Lepidoptera: Lycaenidae)",ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,5,2022
Species Identification and Unlocking Hidden Genetic Diversity of Confiscated Slow Lorises (Nycticebus spp.) Based on Mitochondrial DNA Markers,FOLIA PRIMATOLOGICA,3,2020
The phylogenetic diversity of Spirometra erinaceieuropaei isolates from southwest China revealed by multi genes,ACTA TROPICA,26,2016
Networks uncover hidden lexical borrowing in Indo-European language evolution,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,52,2011
Complete Chloroplast Genome Sequence of Dahlia imperialis (Asteraceae): Comparative Analysis and Phylogenetic Relationships,HORTICULTURAE,0,2024
Helicobacter pylori patient isolates from South Africa and Nigeria differ in virulence factor pathogenicity profile and associated gastric disease outcome,SCIENTIFIC REPORTS,10,2020
Identification and functional analysis of SOX transcription factors in the genome of the Chinese soft-shell turtle (Pelodiscus sinensis),COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,10,2020
"Phylogenetic characterisation of circulating, clinical influenza isolates from Bali, Indonesia: preliminary report from the BaliMEI project",BMC INFECTIOUS DISEASES,1,2017
"Computational Biophysical, Biochemical, and Evolutionary Signature of Human R-Spondin Family Proteins, the Member of Canonical Wnt/β-Catenin Signaling Pathway",BIOMED RESEARCH INTERNATIONAL,6,2014
Plant-caterpillar food web: Integrating leaf stoichiometry and phylogeny,ECOLOGICAL ENTOMOLOGY,3,2021
"DNA barcoding approach fails to discriminate Central European bladderworts (Utricularia, Lentibulariaceae), but provides insights concerning their evolution",PLANT BIOSYSTEMS,8,2020
"An Integrative Systems Biology and Experimental Approach Identifies Convergence of Epithelial Plasticity, Metabolism, and Autophagy to Promote Chemoresistance",JOURNAL OF CLINICAL MEDICINE,13,2019
Phylogeny-dominant classification of J-proteins in Arabidopsis thaliana and Brassica oleracea,GENOME,11,2018
Phylogenetic relationships and genetic diversity of badgers from the Korean Peninsula: Implications for the taxonomic status of the Korean badger,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,5,2016
"Comparative analysis of chloroplast genomes: Functional annotation, genome-based phylogeny, and deduced evolutionary patterns",GENOME RESEARCH,95,2002
Host phylogeny shapes viral transmission networks in an island ecosystem,NATURE ECOLOGY & EVOLUTION,1,2023
Metatranscriptome analysis of the microbial fermentation of dietary milk proteins in the murine gut,PLOS ONE,14,2018
Bioinformatics identification and transcript profile analysis of the mitogen-activated protein kinase gene family in the diploid woodland strawberry Fragaria vesca,PLOS ONE,17,2017
Environmental responses of fruiting fungal communities are phylogenetically structured,ECOGRAPHY,0,2023
Genome-Wide Identification and Expression Analysis of the Sucrose Synthase Gene Family in Sweet Potato and Its Two Diploid Relatives,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,2,2023
"Phylogenomics reveals viral sources, transmission, and potential superinfection in early-stage COVID-19 patients in Ontario, Canada",SCIENTIFIC REPORTS,10,2021
"Phylogeny and phylogeography of the roaches, genus Rutilus (Cyprinidae), at the Eastern part of its range as inferred from mtDNA analysis",HYDROBIOLOGIA,37,2017
Continental Monophyly and Molecular Divergence of Peninsular Malaysia's Macaca fascicularis fascicularis,BIOMED RESEARCH INTERNATIONAL,27,2014
Effect of altitude and spatial heterogeneity on the host-parasite relationship in anurans from a remnant humid forest in the brazilian semiarid,PARASITOLOGY RESEARCH,1,2023
"Phylogeny, Distribution, and Biology of Pygmy Whitefish (Prosopium coulterii) in the Beringia Region (Chukotka)",DIVERSITY-BASEL,3,2023
"Extended Lissamphibia: a tale of character non-independence, analytical parameters and islands of trees",JOURNAL OF SYSTEMATIC PALAEONTOLOGY,0,2024
Phylogenomic insights into the reticulate evolution of Camellia sect. Paracamellia Sealy (Theaceae),JOURNAL OF SYSTEMATICS AND EVOLUTION,1,2024
"The Genetic Diversity, Haplotype Analysis, and Phylogenetic Relationship of Aedes albopictus (Diptera: Culicidae) Based on the Cytochrome Oxidase 1 Marker: A Malaysian Scenario",JOURNAL OF MEDICAL ENTOMOLOGY,8,2017
"Molecular phylogeny and species delimitation within the ciliate genus Spirostomum (Ciliophora, Postciliodesmatophora, Heterotrichea), using the internal transcribed spacer region",MOLECULAR PHYLOGENETICS AND EVOLUTION,37,2016
Genetic diversity of Oceanic Island Lasaea (Mollusca: Bivalvia) lineages exceeds that of continental populations in the northwestern Atlantic,BIOLOGICAL BULLETIN,11,2000
The Fox/Forkhead transcription factor family of the hemichordate Saccoglossus kowalevskii,EVODEVO,62,2014
Genotyping-by-Sequencing to Unlock Genetic Diversity and Population Structure in White Yam (Dioscorea rotundata Poir.),AGRONOMY-BASEL,13,2020
MULTILOCUS SEQUENCE TYPING (MLST) BASED GENETIC VARIATION ANALYSIS OF SHISHAM DIEBACK ASSOCIATED STRAINS OF CERATOCYSTIS FIMBRIATA SENSU LATO SPECIES COMPLEX IN PAKISTAN,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,6,2019
"Diversity and distribution of deep mitochondrial lineages of the common frog, Rana temporaria, in northern Spain",SALAMANDRA,11,2017
Transmission of HIV and HCV within Former Soviet Union Countries,CANADIAN JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,3,2020
Tree phylogenetic diversity promotes host - parasitoid interactions,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,58,2016
Mitochondrial DNA divergence does not reflect morphological difference between Myotis californicus and Myotis ciliolabrum,JOURNAL OF MAMMALOGY,43,2004
Genetic Diversity and Population History of the Endangered Killifish Aphanius baeticus,JOURNAL OF HEREDITY,13,2014
"Trends of the Dengue Serotype-4 Circulation with Epidemiological, Phylogenetic, and Entomological Insights in Lao PDR between 2015 and 2019",PATHOGENS,14,2020
"Molecular diversity and phylogeography of Andricus curtisii (Hymenoptera, Cynipidae) in Turkey",BIOCHEMICAL SYSTEMATICS AND ECOLOGY,9,2016
"Reconciling morphological and molecular classification of predatory ciliates: Evolutionary taxonomy of dileptids (Ciliophora, Litostomatea, Rhynchostomatia)",MOLECULAR PHYLOGENETICS AND EVOLUTION,20,2015
Succession of the composition and co-occurrence networks of rhizosphere microbiota is linked to Cd/Zn hyperaccumulation,SOIL BIOLOGY & BIOCHEMISTRY,34,2021
Genetic diversity and population structure of Chinese Gizzard Shad Clupanodon thrissa in South China based on morphological and molecular markers,GLOBAL ECOLOGY AND CONSERVATION,2,2023
Genome-wide analysis of HSP20 gene family and expression patterns under heat stress in cucumber (Cucumis sativus L.),FRONTIERS IN PLANT SCIENCE,10,2022
Phylogenetic and Phylodynamic Analyses of Soybean Mosaic Virus Using 305 Coat Protein Gene Sequences,PLANTS-BASEL,2,2022
Global models and predictions of plant diversity based on advanced machine learning techniques,NEW PHYTOLOGIST,38,2023
"Phylogeny and genetic structure of the goitered gazelle (Artiodactyla, Bovidae) in north-western China indicated by the hypervariable mitochondrial control region",SYSTEMATICS AND BIODIVERSITY,5,2018
"Molecular characterization and phylogenetic analysis of Newcastle disease viruses isolated in southern Angola, 2016-2018",INFECTION GENETICS AND EVOLUTION,4,2023
Phylogenetic and genetic characterization of Treponema pallidum strains from syphilis patients in Japan by whole-genome sequence analysis from global perspectives,SCIENTIFIC REPORTS,7,2021
"Brown hagfish from the northwest and east coasts of Honshu, Japan are genetically different",GENES & GENETIC SYSTEMS,5,2017
Systems Biology Profiling of AMD on the Basis of Gene Expression,JOURNAL OF OPHTHALMOLOGY,7,2013
The role of marine mammals in the Barents Sea foodweb,ICES JOURNAL OF MARINE SCIENCE,12,2019
"Molecular epidemiology of piliated pneumococcal isolates at a major tertiary hospital in the Klang Valley, Malaysia",ASIAN PACIFIC JOURNAL OF TROPICAL MEDICINE,0,2023
Exploring the Diversity of Elopidae (Teleostei; Elopiformes) Using DNA Barcoding Analysis,DIVERSITY-BASEL,1,2022
Pollen analysis using multispectral imaging flow cytometry and deep learning,NEW PHYTOLOGIST,45,2021
Invading Africa: a novel transoceanic dispersal by a New World ant parasitoid,JOURNAL OF BIOGEOGRAPHY,14,2016
Evolution and species discrimination according to the Leishmania heat-shock protein 20 gene,INFECTION GENETICS AND EVOLUTION,41,2013
Population genetic structure of Indoplanorbis exustus (Gastropoda: Planorbidae) in Thailand and its infection with trematode cercariae,PLOS ONE,0,2024
Plastome genomics in South American maize landraces: chloroplast lineages parallel the geographical structuring of nuclear gene pools,ANNALS OF BOTANY,5,2021
Reservoir and vector evolutionary pressures shaped the adaptation of Borrelia,INFECTION GENETICS AND EVOLUTION,17,2018
Specificity and temporal dynamics of complex bacteria-sponge symbiotic interactions,ECOLOGY,28,2013
"Phylogeography of an insect inhabiting 'Sky Islands': the relationships among genetic structures and geographical characteristics, geohistorical characteristics, and cyclical climate changes",BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,2,2024
Genetic diversity of medically important scorpions of the genus Centruroides (Buthidae) from Panama including two endemic species,JOURNAL OF GENETICS,0,2022
The evolutionary history of the Caribbean magnolias (Magnoliaceae): Testing species delimitations and biogeographical hypotheses using molecular data,MOLECULAR PHYLOGENETICS AND EVOLUTION,11,2022
"Insights into angiosperm evolution, floral development and chemical biosynthesis from the Aristolochia fimbriata genome",NATURE PLANTS,51,2021
Distribution and phylogeography of the genus Mattirolomyces with a focus on the Asian M. terfezioides haplotypes,PEERJ,0,2022
Gut Microbiota Associations with Metabolic Health and Obesity Status in Older Adults,NUTRIENTS,34,2020
Synteny Identifies Reliable Orthologs for Phylogenomics and Comparative Genomics of the Brassicaceae,GENOME BIOLOGY AND EVOLUTION,4,2023
Phylogeographical Analysis on Squalidus argentatus Recapitulates Historical Landscapes and Drainage Evolution on the Island of Taiwan and Mainland China,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,45,2012
Molecular Divergence and Species Delimitation of the Cultivated Oyster Mushrooms: Integration of IGS1 and ITS,SCIENTIFIC WORLD JOURNAL,15,2014
Genome-Wide Identification and Expression Analysis of the Starch Synthase Gene Family in Sweet Potato and Two of Its Closely Related Species,GENES,0,2024
"Phylogeography of Lacerta media Lantz et Cyren, 1920 (Lacertidae: Sauria) Based on the Analysis of Mitochondrial Cytochrome b Gene",RUSSIAN JOURNAL OF GENETICS,1,2022
Phylogeny and molecular evolution of the DMC1 gene in the polyploid genus Roegneria and its affinitive genera (Poaceae: Triticeae),BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,5,2018
The species of Oxytropis DC. of section Gloeocephala Bunge (Fabaceae) from Northeast Asia: genetic diversity and relationships based on sequencing of the intergenic spacers of cpDNA and ITS nrDNA,GENETICA,4,2022
Genetic diversity and genetic differentiation of Megalobrama populations inferred by mitochondrial markers,GENES & GENOMICS,4,2021
Comparative transcriptome analysis of MeJA-responsive AP2/ERF transcription factors involved in notoginsenosides biosynthesis,3 BIOTECH,10,2020
Large-herbivore nemabiomes: patterns of parasite diversity and sharing,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,6,2022
Reactive nitrogen restructures and weakens microbial controls of soil N2O emissions,COMMUNICATIONS BIOLOGY,11,2022
"Phylogenetic analyses of Eurasian lynx (Lynx lynx Linnaeus, 1758) including new mitochondrial DNA sequences from Iran",SCIENTIFIC REPORTS,6,2022
A TIGHT KERNEL FOR COMPUTING THE TREE BISECTION AND RECONNECTION DISTANCE BETWEEN TWO PHYLOGENETIC TREES,SIAM JOURNAL ON DISCRETE MATHEMATICS,6,2019
Class C ARFs evolved before the origin of land plants and antagonize differentiation and developmental transitions in Marchantia polymorpha,NEW PHYTOLOGIST,56,2018
"Studies of Costa Rican Gelidiales (Florideophyceae). II. Two Pacific Taxa Including Gelidium microglossum, n. sp.",PACIFIC SCIENCE,10,2014
First detection of the kdr mutation (L1014F) in the plague vector Xenopsylla cheopis (Siphonaptera: Pulicidae),PARASITES & VECTORS,3,2019
"Northern Bobwhite (Colinus virginianus) Mitochondrial Population Genomics Reveals Structure, Divergence, and Evidence for Heteroplasmy",PLOS ONE,4,2015
Host specificity in a diverse Neotropical tick community: an assessment using quantitative network analysis and host phylogeny,PARASITES & VECTORS,49,2016
Genotyping of toxoplasma gondii isolates from Mexico reveals non-archetypal and potentially virulent strains for mice,INFECTION GENETICS AND EVOLUTION,2,2023
