Article Title,Source Title,"Times Cited, All Databases",Publication Year
"Phylogenetic Network of Mitochondrial COI Gene Sequences Distinguishes 10 Taxa Within the Neotropical Albitarsis Group (Diptera: Culicidae), Confirming the Separate Species Status of Anopheles albitarsis H (Diptera: Culicidae) and Revealing a Novel Lineage, Anopheles albitarsis J",JOURNAL OF MEDICAL ENTOMOLOGY,6,2021
Climate-driven shifts in the diversity of plants in the Neotropical seasonally dry forest: Evaluating the effectiveness of protected areas,GLOBAL CHANGE BIOLOGY,0,2024
Effects of the Dietary Protein and Carbohydrate Ratio on Gut Microbiomes in Dogs of Different Body Conditions,MBIO,118,2017
"Molecular diversity, haplotype distribution and genetic variation flow of Bipolaris sorokiniana fungus causing spot blotch disease in different wheat-growing zones",JOURNAL OF APPLIED GENETICS,2,2022
Why was this cited? Explainable machine learning applied to COVID-19 research literature,SCIENTOMETRICS,8,2022
Employing BAC-reporter constructs in the sea anemone Nematostella vectensis,INTEGRATIVE AND COMPARATIVE BIOLOGY,3,2013
Population structure and genetic diversity of Aedes aegypti and Aedes albopictus in Penang as revealed by mitochondrial DNA cytochrome oxidase I,SAUDI JOURNAL OF BIOLOGICAL SCIENCES,27,2020
Neogene paleogeography provides context for understanding the origin and spatial distribution of cryptic diversity in a widespread Balkan freshwater amphipod,PEERJ,67,2017
"Unravelling the global invasion routes of a worldwide invader, the red swamp crayfish (Procambarus clarkii)",FRESHWATER BIOLOGY,72,2019
Cryptic invasion of Baltic lowlands by freshwater amphipod of Pontic origin,AQUATIC INVASIONS,25,2012
In silico investigation of uncoupling protein function in avian genomes,FRONTIERS IN VETERINARY SCIENCE,3,2023
Molecular analysis of the 14-3-3 genes in Panax ginseng and their responses to heat stress,PEERJ,0,2023
"Ecological Study on Molecular Phylogeography of Quercus aquifolioides, An Endemic Oak in SW China",EKOLOJI,1,2019
Diversity and distribution of biosynthetic gene clusters in agricultural soil microbiomes,MSYSTEMS,0,2024
"Alpha Variant Coronavirus Outbreak in a Nursing Home Despite High Vaccination Coverage: Molecular, Epidemiological, and Immunological Studies",CLINICAL INFECTIOUS DISEASES,3,2023
Interspecies Recombination Has Driven the Macroevolution of Cassava Mosaic Begomoviruses,JOURNAL OF VIROLOGY,16,2021
Population Genetic Structure Analysis Reveals Decreased but Moderate Diversity for the Oriental Fire-Bellied Toad Introduced to Beijing after 90 Years of Independent Evolution,ANIMALS,1,2021
"Genome-wide analysis, transcription factor network approach and gene expression profile of GH3 genes over early somatic embryogenesis in Coffea spp",BMC GENOMICS,12,2019
Approaches to Macroevolution: 1. General Concepts and Origin of Variation,EVOLUTIONARY BIOLOGY,68,2017
Isolation and introgression in the Intermountain West: contrasting gene genealogies reveal the complex biogeographic history of the American pika (Ochotona princeps),JOURNAL OF BIOGEOGRAPHY,99,2010
An integrated differential evolution algorithm for reconfigurable manufacturing systems,APPLIED SOFT COMPUTING,0,2023
Genome-wide identification and expression pattern analysis of lipoxygenase gene family in turnip (Brassica rapa L. subsp. rapa),PEERJ,4,2022
Automated identification of diverse Neotropical pollen samples using convolutional neural networks,METHODS IN ECOLOGY AND EVOLUTION,4,2022
Uncovering microbial responses to sharp geochemical gradients in a terrace contaminated by acid mine drainage,ENVIRONMENTAL POLLUTION,89,2020
Effect of tokenization on transformers for biological sequences,BIOINFORMATICS,0,2024
"The NAC transcription factor family in Eucommia ulmoides: Genome-wide identification, characterization, and network analysis in relation to the rubber biosynthetic genes",FRONTIERS IN PLANT SCIENCE,4,2023
The Complete Mitochondrial DNA of Trypanosoma cruzi: Maxicircles and Minicircles,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,13,2021
Developmental and evolutionary origins of the pharyngeal apparatus,EVODEVO,70,2012
Lifestyle modifications result in alterations in the gut microbiota in obese children,BMC MICROBIOLOGY,24,2021
DDX6 Is Essential for Oocyte Development and Maturation in Locusta migratoria,INSECTS,2,2021
Pleistocene sea level fluctuation and host plant habitat requirement influenced the historical phylogeography of the invasive species Amphiareus obscuriceps (Hemiptera: Anthocoridae) in its native range,BMC EVOLUTIONARY BIOLOGY,21,2016
Persistence and dispersal in a Southern Hemisphere glaciated landscape: the phylogeography of the spotted snow skink (Niveoscincus ocellatus) in Tasmania,BMC EVOLUTIONARY BIOLOGY,15,2015
Comparative phylogeography reveals distinct colonization patterns of Cretan snakes,JOURNAL OF BIOGEOGRAPHY,38,2013
Genetic variation and biogeography of the disjunct Vitis subg. Vitis (Vitaceae),JOURNAL OF BIOGEOGRAPHY,73,2011
How do soil microbial communities respond to fire in the intermediate term? Investigating direct and indirect effects associated with fire occurrence and burn severity,SCIENCE OF THE TOTAL ENVIRONMENT,52,2020
Molecular Phylogeography and Evolutionary History of the Endemic Species Corydalis hendersonii (Papaveraceae) on the Tibetan Plateau Inferred From Chloroplast DNA and ITS Sequence Variation,FRONTIERS IN PLANT SCIENCE,15,2020
"Evolution of the highly networked deubiquitinating enzymes USP4, USP15, and USP11",BMC EVOLUTIONARY BIOLOGY,49,2015
Traditional Chinese herbs as chemical resource library for drug discovery of anti-infective and anti-inflammatory,JOURNAL OF ETHNOPHARMACOLOGY,37,2014
Cystic echinococcosis in cattle and sheep caused by Echinococcus granulosus sensu stricto genotypes G1 and G3 in the USA,PARASITES & VECTORS,0,2024
The Chromosome-Level Genome of Miracle Fruit (Synsepalum dulcificum) Provides New Insights Into the Evolution and Function of Miraculin,FRONTIERS IN PLANT SCIENCE,5,2022
Resource Status and Effect of Long-Term Stock Enhancement of Large Yellow Croaker in China,FRONTIERS IN MARINE SCIENCE,10,2021
Genome-wide characterization and analysis of the CCT motif family genes in soybean (Glycine max),PLANTA,23,2021
"DNA barcoding and species delimitation of the Old World tooth-carps, family Aphaniidae Hoedeman, 1949 (Teleostei: Cyprinodontiformes)",PLOS ONE,29,2020
"Genetic structure and geographical variation of Bithynia siamensis goniomphalos sensu lato (Gastropoda: Bithyniidae), the snail intermediate host of Opisthorchis viverrini sensu lato (Digenea: Opisthorchiidae) in the Lower Mekong Basin revealed by mitochondrial DNA sequences",INTERNATIONAL JOURNAL FOR PARASITOLOGY,12,2020
Phylogeography of the sandy beach amphipod Haustorioides japonicus along the Sea of Japan: Paleogeographical signatures of cryptic regional divergences,ESTUARINE COASTAL AND SHELF SCIENCE,15,2018
Avian Influenza Virus Surveillance in Wild Birds in Georgia: 2009-2011,PLOS ONE,39,2013
Restricted natural hybridization between two species of litter frogs on a threatened landscape in southwestern Brazilian Amazonia,CONSERVATION GENETICS,18,2012
Complete Genomes of the Anaerobic Degradation Specialists Aromatoleum petrolei ToN1T and Aromatoleum bremense PbN1T,MICROBIAL PHYSIOLOGY,7,2021
Molecular taxonomy and evolutionary relationships in the Oswaldoi-Konderi complex (Anophelinae: Anopheles: Nyssorhynchus) from the Brazilian Amazon region,PLOS ONE,16,2018
"Evolutionary Expansion of WRKY Gene Family in Banana and Its Expression Profile during the Infection of Root Lesion Nematode, Pratylenchus coffeae",PLOS ONE,17,2016
Application of non-coding DNA regions in intraspecific analyses,PLANT SYSTEMATICS AND EVOLUTION,66,2009
Molecular Phylodynamics of the Heterosexual HIV Epidemic in the United Kingdom,PLOS PATHOGENS,144,2009
"Control of foot differentiation in Hydra:: Phylogenetic footprinting indicates interaction of head, bud and foot patterning systems",MECHANISMS OF DEVELOPMENT,15,2005
Phylogeographic inferences concerning evolution of Brazilian Passiflora actinia and P-elegans (Passifloraceae) based on ITS (nrDNA) variation,ANNALS OF BOTANY,55,2005
Unveiling invisible farm-to-farm PRRSV-2 transmission links and routes through transmission tree and network analysis,EVOLUTIONARY APPLICATIONS,0,2023
Molecular identification of helminth parasites of the Heterakidae and Ascarididae families of free-ranging chickens from selected rural communities of KwaZulu-Natal province of South Africa,POULTRY SCIENCE,2,2022
"Mitochondrial DNA based diversity studies reveal distinct and sub-structured populations of pearlspot, Etroplus suratensis (Bloch, 1790) in Indian waters",JOURNAL OF GENETICS,5,2022
"In silico identification and characterization of AGO, DCL and RDR gene families and their associated regulatory elements in sweet orange (Citrus sinensis L.)",PLOS ONE,12,2020
Post-transcriptional regulation of several biological processes involved in latex production in Hevea brasiliensis,PEERJ,8,2020
"Sixteen years of evolution of human respiratory syncytial virus subgroup A in Buenos Aires, Argentina: GA2 the prevalent genotype through the years",INFECTION GENETICS AND EVOLUTION,17,2016
The effect of biodiversity on tree productivity: from temperate to boreal forests,GLOBAL ECOLOGY AND BIOGEOGRAPHY,719,2011
"Haplotype structure at seven barley genes:: relevance to gene pool bottlenecks, phylogeny of ear type and site of barley domestication",MOLECULAR GENETICS AND GENOMICS,113,2006
Molecular Evolutionary Analyses of the Spike Protein Gene and Spike Protein in the SARS-CoV-2 Omicron Subvariants,MICROORGANISMS,0,2023
Genome-Wide Identification of Eucalyptus Heat Shock Transcription Factor Family and Their Transcriptional Analysis under Salt and Temperature Stresses,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,5,2022
Biodiversity Patterns and Ecological Preferences of the Photobionts Associated With the Lichen-Forming Genus Parmelia,FRONTIERS IN MICROBIOLOGY,7,2021
Expression and Functional Analyses of Nymphaea caerulea MADS-Box Genes Contribute to Clarify the Complex Flower Patterning of Water Lilies,FRONTIERS IN PLANT SCIENCE,4,2021
Whole plastomes are not enough: phylogenomic and morphometric exploration at multiple demographic levels o the bee orchid Glade Ophrys sect. Sphegodes,JOURNAL OF EXPERIMENTAL BOTANY,13,2021
Phylogeny of Plant CAMTAs and Role of AtCAMTAs in Nonhost Resistance to Xanthomonas oryzae pv. oryzae,FRONTIERS IN PLANT SCIENCE,51,2016
Genetic characterisation of Toxoplasma gondii in wildlife from North America revealed widespread and high prevalence of the fourth clonal type,INTERNATIONAL JOURNAL FOR PARASITOLOGY,149,2011
Phylogeography and demographic dynamics of Rhipicephalus microplus from North India,INFECTION GENETICS AND EVOLUTION,3,2023
Comprehensive Genome-Wide Identification and Expression Profiling of Eceriferum (CER) Gene Family in Passion Fruit (Passiflora edulis) Under Fusarium kyushuense and Drought Stress Conditions,FRONTIERS IN PLANT SCIENCE,13,2022
Parasite community structure in sympatric Bornean primates,INTERNATIONAL JOURNAL FOR PARASITOLOGY,5,2021
Protist diversity and community complexity in the rhizosphere of switchgrass are dynamic as plants develop,MICROBIOME,62,2021
"Iterative taxonomic study of Pareiorhaphis hystrix (Siluriformes, Loricariidae) suggests a single, yet phenotypically variable, species in south Brazil",PLOS ONE,10,2020
The Molecular Apgar Score: A Key to Unlocking Evolutionary Principles,FRONTIERS IN PEDIATRICS,6,2017
Crohn's Disease Risk Alleles on the NOD2 Locus Have Been Maintained by Natural Selection on Standing Variation,MOLECULAR BIOLOGY AND EVOLUTION,22,2012
Identification of genes differentially expressed in dorsal and ventral chick midbrain during early Development,BMC DEVELOPMENTAL BIOLOGY,2,2009
"Dirigent proteins in conifer defense:: gene discovery, phylogeny, and differential wound- and insect-induced expression of a family of DIR and DIR-like genes in spruce (Picea spp.)",PLANT MOLECULAR BIOLOGY,177,2006
Entopallium Lost GFAP Immunoreactivity during Avian Evolution: Is GFAP a Condition Sine Qua Non?,BRAIN BEHAVIOR AND EVOLUTION,0,2023
"Elephants, rainbows, flowers and bees: Interdisciplinary research driven by botanic garden collections",PLANTS PEOPLE PLANET,2,2023
"Systematic analysis and comparison of ABC proteins superfamily confer structural, functional and evolutionary insights into four cotton species",INDUSTRIAL CROPS AND PRODUCTS,12,2022
Whole Genome Sequencing Refines Knowledge on the Population Structure of Mycobacterium bovis from a Multi-Host Tuberculosis System,MICROORGANISMS,10,2021
Molecular identification of Bulinus spp. intermediate host snails of Schistosoma spp. in crater lakes of western Uganda with implications for the transmission of the Schistosoma haematobium group parasites,PARASITES & VECTORS,11,2019
"Morphological and molecular characterization of Myxobolus sheyangensis n. sp (Myxosporea: Myxobolidae) with intralamellar sporulation in allogynogenetic gibel carp, Carassius auratus gibelio (Bloch) in China",PARASITOLOGY RESEARCH,12,2016
Molecular evidence for double maternal origins of the diploid hybrid Hippophae goniocarpa (Elaeagnaceae),BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,25,2008
Phylogeography of the bullhead Cottus gobio (Pisces: Teleostei: Cottidae) suggests a pre-Pleistocene origin of the major central European populations,MOLECULAR ECOLOGY,153,2000
Evolutionary dynamics of the accessory genomes of Staphylococcus aureus,MSPHERE,0,2024
Normal craniovascular variation in two modern European adult populations,JOURNAL OF ANATOMY,11,2019
Evolutionary insights from comparative transcriptome and transcriptome-wide coalescence analyses in Tetrastigma hemsleyanum,BMC PLANT BIOLOGY,10,2018
"Comprehensive genomic analysis of the CNGC gene family in Brassica oleracea: novel insights into synteny, structures, and transcript profiles",BMC GENOMICS,39,2017
"Population genetic structure of Grauer's Swamp Warbler Bradypterus graueri, an Albertine Rift endemic",IBIS,14,2017
"Nicotiana attenuata Data Hub (NaDH): an integrative platform for exploring genomic, transcriptomic and metabolomic data in wild tobacco",BMC GENOMICS,25,2017
Abundant Intergenic TAACTGA Direct Repeats and Putative Alternate RNA Polymerase β′ Subunits in Marine Beggiatoaceae Genomes: Possible Regulatory Roles and Origins,FRONTIERS IN MICROBIOLOGY,4,2015
Molecular evolution accompanying functional divergence of duplicated genes along the plant starch biosynthesis pathway,BMC EVOLUTIONARY BIOLOGY,32,2014
Trans-Pacific and trans-Arctic pathways of the intertidal macroalga Fucus distichus L. reveal multiple glacial refugia and colonizations from the North Pacific to the North Atlantic,JOURNAL OF BIOGEOGRAPHY,63,2011
"Unveiling the diversity, composition, and dynamics of phyllosphere microbial communities in Alhagi sparsifolia across desert basins and seasons in Xinjiang, China",FRONTIERS IN MICROBIOLOGY,0,2024
Effect of 15 days-6° head-down bed rest on microbial communities of supragingival plaque in young men,FRONTIERS IN MICROBIOLOGY,0,2024
Phylogenetic conservation and shifts of pollination niche in generalist epiphytic cacti,PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS,1,2022
Phylogenomics of Salvia L. subgenus Calosphace (Lamiaceae),FRONTIERS IN PLANT SCIENCE,6,2021
Incidence and molecular characterization of potato leaf roll virus in seed potato production in Serbia,EUROPEAN JOURNAL OF PLANT PATHOLOGY,1,2021
Genetic clustering and polymorphism of the merozoite surface protein-3 of Plasmodium knowlesi clinical isolates from Peninsular Malaysia,PARASITES & VECTORS,12,2017
Non-specific lipid transfer proteins in maize,BMC PLANT BIOLOGY,78,2014
"Genetic Structure of Human A/H1N1 and A/H3N2 Influenza Virus on Corsica Island: Phylogenetic Analysis and Vaccine Strain Match, 2006-2010",PLOS ONE,17,2011
Distributional and demographic consequences of Pleistocene climate fluctuations for a marine demersal fish in the north-eastern Atlantic,JOURNAL OF BIOGEOGRAPHY,75,2009
Deciphering the possible role of RNA-helicase genes mechanism in response to abiotic stresses in rapeseed (Brassica napus L.),BMC PLANT BIOLOGY,0,2024
"Identification of ARF genes in Cucurbita pepo L and analysis of expression patterns, and functional analysis of CpARF22 under drought, salt stress",BMC GENOMICS,1,2024
Genome-wide analysis of the WRKY genes and their important roles during cold stress in white clover,PEERJ,4,2023
Molecular characteristics and transcriptional regulatory of spermatogenesis-related gene RFX2 in adult Banna mini-pig inbred line (BMI),ANIMAL REPRODUCTION,0,2023
Bioactive potentiality of secondary metabolites from endophytic bacteria against SARS-COV-2: An in-silico approach,PLOS ONE,7,2022
Soil metabolomics and bacterial functional traits revealed the responses of rhizosphere soil bacterial community to long-term continuous cropping of Tibetan barley,PEERJ,13,2022
"Aedes albopictus diversity and relationships in south-western Europe and Brazil by rDNA/mtDNA and phenotypic analyses: ITS-2, a useful marker for spread studies",PARASITES & VECTORS,12,2021
Development of multiple SNP marker panels affordable to breeders through genotyping by target sequencing (GBTS) in maize,MOLECULAR BREEDING,85,2019
"Molecular analysis of group A rotaviruses detected in hospitalized children from Rawalpindi, Pakistan during 2014",INFECTION GENETICS AND EVOLUTION,16,2017
"Support for a 'Center of Origin' in the Coral Triangle: Cryptic diversity, recent speciation, and local endemism in a diverse lineage of reef fishes (Gobiidae: Eviota)",MOLECULAR PHYLOGENETICS AND EVOLUTION,59,2015
Evidence of Selection at Melanin Synthesis Pathway Loci during Silkworm Domestication,MOLECULAR BIOLOGY AND EVOLUTION,52,2011
"Molecular evidence for increased regulatory conservation during metamorphosis, and against deleterious cascading effects of hybrid breakdown in Drosophila",BMC BIOLOGY,21,2010
The Arabidopsis basic/helix-loop-helix transcription factor family,PLANT CELL,1474,2003
"Whole-genome sequence analysis reveals the circulation of multiple SARS-CoV-2 variants of concern in Nairobi and neighboring counties, Kenya between March and July 2021",VIROLOGY JOURNAL,1,2022
Subcellular Proteomics as a Unified Approach of Experimental Localizations and Computed Prediction Data for Arabidopsis,ADVANCES IN PLANT OMICS AND SYSTEMS BIOLOGY APPROACHES,3,2021
Phylogenetic and genomic analysis reveals high genomic openness and genetic diversity of Clostridium perfringens,MICROBIAL GENOMICS,23,2020
"Unravelling the evolution of Africa's drainage basins through a widespread freshwater fish, the African sharptooth catfish Clarias gariepinus",JOURNAL OF BIOGEOGRAPHY,30,2020
Genomic identification and characterization of MYC family genes in wheat (Triticum aestivum L.),BMC GENOMICS,23,2019
"A Sentinel Platform to Evaluate Influenza Vaccine Effectiveness and New Variant Circulation, Canada 2010-2011 Season",CLINICAL INFECTIOUS DISEASES,103,2012
"MITOCHONDRIAL-DNA HOMOGENEITY IN THE PHENOTYPICALLY DIVERSE REDPOLL FINCH COMPLEX (AVES, CARDUELINAE, CARDUELIS-FLAMMEA-HORNEMANNI)",EVOLUTION,68,1995
"Zoonotic simian malaria parasites in free-ranging Macaca fascicularis macaques and human malaria patients in Thailand, with a note on genetic characterization of recent isolates",ACTA TROPICA,2,2023
Whole genome sequencing of Neisseria meningitidis Y isolates collected in the Czech Republic in 1993-2018,PLOS ONE,4,2022
Multi-dimensionality as a path forward in plant-soil feedback research,JOURNAL OF ECOLOGY,37,2021
Genetic analysis and population structure of the Anopheles gambiae complex from different ecological zones of Burkina Faso,INFECTION GENETICS AND EVOLUTION,4,2020
Transcriptome-based Discovery of AP2/ERF Transcription Factors Related to Terpene Trilactones Synthesis in Ginkgo biloba,NOTULAE BOTANICAE HORTI AGROBOTANICI CLUJ-NAPOCA,4,2019
Genome-wide characterization of a SRO gene family involved in response to biotic and abiotic stresses in banana (Musa spp.),BMC PLANT BIOLOGY,20,2019
Avian introgression in the genomic era,AVIAN RESEARCH,54,2017
Genetic Diversity and Distribution Patterns of Host Insects of Caterpillar Fungus Ophiocordyceps sinensis in the Qinghai-Tibet Plateau,PLOS ONE,39,2014
"Molecular Cytogenetics and Gene Mapping in Sheep (Ovis aries, 2n=54)",CYTOGENETIC AND GENOME RESEARCH,19,2009
Type B and type A influenza polymerases have evolved distinct binding interfaces to recruit the RNA polymerase II CTD,PLOS PATHOGENS,8,2022
Low prevalence of livestock-associated methicillin-resistant Staphylococcus aureus clonal complex 398 and mecC MRSA among human isolates in North-West England,JOURNAL OF APPLIED MICROBIOLOGY,7,2020
Root Foraging Performance and Life-History Traits,FRONTIERS IN PLANT SCIENCE,32,2016
"Genetic population structure in the boky-boky (Carnivora: Eupleridae), a conservation flagship species in the dry deciduous forests of central western Madagascar",ANIMAL CONSERVATION,9,2012
Genome Networks Root the Tree of Life between Prokaryotic Domains,GENOME BIOLOGY AND EVOLUTION,62,2010
"Geographic genetic architecture of pocket gopher (Thomomys bottae) populations in Baja California, Mexico",MOLECULAR ECOLOGY,27,2004
An ultrastructural study of connective tissue in mollusc integument: II. Gastropoda,TISSUE & CELL,9,2001
SOME LIGHT-MICROSCOPE OBSERVATIONS ON CHLORARACHNION-REPTANS GEITLER,ARCHIV FUR PROTISTENKUNDE,22,1990
"Advancing Precision Vaccinology by Molecular and Genomic Surveillance of Severe Acute Respiratory Syndrome Coronavirus 2 in Germany, 2021",CLINICAL INFECTIOUS DISEASES,6,2022
Inferring the Contribution of Microbial Taxa and Organic Matter Molecular Formulas to Ecological Assembly,FRONTIERS IN MICROBIOLOGY,4,2022
Shifts in the Bacterial Community of Supragingival Plaque Associated With Metabolic-Associated Fatty Liver Disease,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,13,2020
Multimammate mice of the genus Mastomys (Rodentia: Muridae) in Ethiopia - diversity and distribution assessed by genetic approaches and environmental niche modelling,JOURNAL OF VERTEBRATE BIOLOGY,13,2020
Combining Evolutionary Inference and Metabolomics to Identify Plants With Medicinal Potential,FRONTIERS IN ECOLOGY AND EVOLUTION,26,2019
"Changes in mRNA abundance of insulin-like growth factors in the brain and liver of a tropical damselfish, Chrysiptera cyanea, in relation to seasonal and food-manipulated reproduction",GENERAL AND COMPARATIVE ENDOCRINOLOGY,10,2018
Identification of fasciclin-like arabinogalactan proteins in textile hemp (Cannabis sativa L.): in silico analyses and gene expression patterns in different tissues,BMC GENOMICS,42,2017
"Hydrogen peroxide sensing, signaling and regulation of transcription factors",REDOX BIOLOGY,671,2014
Phylogeography of a Sahelian rodent species Mastomys huberti:: a Plio-Pleistocene story of emergence and colonization of humid habitats,MOLECULAR ECOLOGY,44,2008
In-silico analysis and transformation of OsMYB48 transcription factor driven by CaMV35S promoter in model plant - Nicotiana tabacum L. conferring abiotic stress tolerance,GM CROPS & FOOD-BIOTECHNOLOGY IN AGRICULTURE AND THE FOOD CHAIN,0,2024
Genomic and Expression Analysis of Cassava (Manihot esculenta Crantz) Chalcone Synthase Genes in Defense against Tetranychus cinnabarinus Infestation,GENES,0,2024
Exploring the endangerment mechanisms of Hipposideros pomona based on molecular phylogeographic methods,ECOLOGY AND EVOLUTION,0,2023
"Molecular and morphological characterization of Andracantha gravida (Alegret, 1941) (Acanthocephala: Polymorphidae) in piscivorous birds from the Gulf of Mexico",JOURNAL OF HELMINTHOLOGY,1,2023
Genome-Wide Analysis of the HSP20 Gene Family and Expression Patterns of HSP20 Genes in Response to Abiotic Stresses in Cynodon transvaalensis,FRONTIERS IN GENETICS,13,2021
Identification and characterization of toll-like receptor genes in silver pomfret (Pampus argenteus) and their involvement in the host immune response to Photobacterium damselae subsp. Damselae and Nocardia seriolae infection,FISH & SHELLFISH IMMUNOLOGY,0,2023
"A preliminary study of the salivary microbiota of young male subjects before, during, and after acute high- altitude exposure",PEERJ,0,2023
Mitochondrial diversity and genetic structure of common carp (Cyprinus carpio) in Pearl River and Nandujiang River,JOURNAL OF FISH BIOLOGY,1,2023
Diversity and composition of soil Acidobacteria and Proteobacteria communities as a bacterial indicator of past land-use change from forest to farmland,SCIENCE OF THE TOTAL ENVIRONMENT,89,2021
Quantifying acquisition and transmission of Enterococcus faecium using genomic surveillance,NATURE MICROBIOLOGY,41,2021
Global Survey and Expressions of the Phosphate Transporter Gene Families in Brassica napus and Their Roles in Phosphorus Response,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,13,2020
First genetic assessment of brackish water polychaete Tylorrhynchus heterochaetus: mitochondrial COI sequences reveal strong genetic differentiation and population expansion in samples collected from southeast China and north Vietnam,ZOOLOGICAL RESEARCH,8,2020
Prevalence of drug resistance among HIV-1 treatment-naive patients in Greece during 2003-2015: Transmitted drug resistance is due to onward transmissions,INFECTION GENETICS AND EVOLUTION,26,2017
ULTRASTRUCTURE OF THE TEST WALL IN MODERN PORCELANEOUS FORAMINIFERA: IMPLICATIONS FOR THE CLASSIFICATION OF THE MILIOLIDA,JOURNAL OF FORAMINIFERAL RESEARCH,19,2017
"Postglacial recolonizations, watershed crossings and human translocations shape the distribution of chub lineages around the Swiss Alps",BMC EVOLUTIONARY BIOLOGY,6,2016
"Absence of genetic structure in Baylisascaris schroederi populations, a giant panda parasite, determined by mitochondrial sequencing",PARASITES & VECTORS,12,2014
Phylogenetic evidence for multiple and secondary introductions of invasive snails: Pomacea species in the People's Republic of China,DIVERSITY AND DISTRIBUTIONS,64,2013
Molecular evolution of the three short PGRPs of the malaria vectors Anopheles gambiae and Anopheles arabiensis in East Africa,BMC EVOLUTIONARY BIOLOGY,14,2010
Highly distinct genetic programs for peripheral nervous system formation in chordates,BMC BIOLOGY,4,2022
"PELAGIC BIODIVERSITY, ECOSYSTEM FUNCTION, AND SERVICES AN INTEGRATED OBSERVING AND MODELING APPROACH",OCEANOGRAPHY,14,2021
Variability of Gut Microbiota Across the Life Cycle ofGrapholita molesta(Lepidoptera: Tortricidae),FRONTIERS IN MICROBIOLOGY,41,2020
Ancient human miRNAs are more likely to have broad functions and disease associations than young miRNAs,BMC GENOMICS,12,2017
Engineering of β-carotene hydroxylase and ketolase for astaxanthin overproduction in Saccharomyces cerevisiae,FRONTIERS OF CHEMICAL SCIENCE AND ENGINEERING,42,2017
"Tracking the evolution of the G1/RHDVb recombinant strains introduced from the Iberian Peninsula to the Azores islands, Portugal",INFECTION GENETICS AND EVOLUTION,33,2015
Molecular basis of essential amino acid transport from studies of insect nutrient amino acid transporters of the SLC6 family (NAT-SLC6),JOURNAL OF INSECT PHYSIOLOGY,52,2012
Y-Chromosome Evidence for Common Ancestry of Three Chinese Populations with a High Risk of Esophageal Cancer,PLOS ONE,12,2010
"Biogeographical patterns of genetic differentiation in dung beetles of the genus Trypocopris (Coleoptera, Geotrupidae) inferred from mtDNA and AFLP analyses",JOURNAL OF BIOGEOGRAPHY,35,2004
Assessment of genetic diversity of Trypanosoma evansi in the domestic animal populations through ITS-1 gene sequence analysis,PARASITOLOGY RESEARCH,0,2024
Hepatitis C virus transmission between eight high-income countries among men who have sex with men: a whole-genome analysis,LANCET MICROBE,3,2023
The Effects of Intraguild Predation on Phytoplankton Assemblage Composition and Diversity: A Mesocosm Experiment,BIOLOGY-BASEL,0,2023
Chemotherapeutic Drugs Induce Different Gut Microbiota Disorder Pattern and NOD/RIP2/NF-κB Signaling Pathway Activation That Lead to Different Degrees of Intestinal Injury,MICROBIOLOGY SPECTRUM,10,2022
Comprehending and improving cannabis specialized metabolism in the systems biology era,PLANT SCIENCE,28,2020
Species diversification and phylogenetically constrained symbiont switching generated high modularity in the lichen genus Peltigera,JOURNAL OF ECOLOGY,22,2019
Gene migration for re-emerging amebiasis in Iran's northwest-Iraq borders: a microevolutionary scale for reflecting epidemiological drift of Entamoeba histolytica metapopulations,PARASITOLOGY RESEARCH,6,2017
"Candidatus Kaistella beijingensis sp. nov., Isolated from a Municipal Wastewater Treatment Plant, Is Involved in Sludge Foaming",APPLIED AND ENVIRONMENTAL MICROBIOLOGY,1,2021
"An integrative assessment of the diversity, phylogeny, distribution, and conservation of the terrestrial reptiles (Sauropsida, Squamata) of the United Arab Emirates",PLOS ONE,13,2019
Characterization and Phylogenetic Analysis of Ancient Italian Landraces of Pear,FRONTIERS IN PLANT SCIENCE,39,2017
Strain Prioritization and Genome Mining for Enediyne Natural Products,MBIO,94,2016
HIV Type 1 Transmitted Drug Resistance and Evidence of Transmission Clusters Among Recently Infected Antiretroviral-Naive Individuals from Ugandan Fishing Communities of Lake Victoria,AIDS RESEARCH AND HUMAN RETROVIRUSES,27,2013
"Integrative genomic analyses on HES/HEY family: Notch-independent HES1, HES3 transcription in undifferentiated ES cells, and Notch-dependent HES1, HES5, HEY1, HEY2, HEYL transcription in fetal tissues, adult tissues, or cancer",INTERNATIONAL JOURNAL OF ONCOLOGY,141,2007
The nuanced nature of mesic refugia in arid landscapes: a tale of two peas,ANNALS OF BOTANY,0,2022
"Identification, Pathogenicity, and Genetic Diversity of Fusarium spp. Associated with Maize Sheath Rot in Heilongjiang Province, China",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,3,2022
Propagation of a hospital-associated cluster of COVID-19 in Malaysia,BMC INFECTIOUS DISEASES,6,2021
Unequal sisters - Past and potential future range development of Anatolian and Hyrcanian brown frogs,ZOOLOGY,5,2021
Evolution of the endothelin pathway drove neural crest cell diversification,NATURE,24,2020
