Article Title,Source Title,"Times Cited, All Databases",Publication Year
"Genome-wide identification, classification and expression analysis of the Hsf and Hsp70 gene families in maize",GENE,29,2021
Characterization of the basic leucine zipper transcription factor family of Neoporphyra haitanensis and its role in acclimation to dehydration stress,BMC PLANT BIOLOGY,0,2023
The protein kinases of Dictyostelia and their incorporation into a signalome,CELLULAR SIGNALLING,0,2023
"Evolution, gene expression, and protein-protein interaction analyses identify candidate CBL-CIPK signalling networks implicated in stress responses to cold and bacterial infection in citrus",BMC PLANT BIOLOGY,13,2022
Measurement of species associations in mixed-species bird flocks across environmental and human disturbance gradients,ECOSPHERE,22,2018
Structure and transcriptional regulation of the major intrinsic protein gene family in grapevine,BMC GENOMICS,26,2018
Identification and characterization of CBL and CIPK gene families in canola (Brassica napus L.),BMC PLANT BIOLOGY,142,2014
Deep reticulation: the long legacy of hybridization in vascular plant evolution,PLANT JOURNAL,21,2023
Auxin Response Factor 2A Is Part of the Regulatory Network Mediating Fruit Ripening Through Auxin-Ethylene Crosstalk in Durian,FRONTIERS IN PLANT SCIENCE,22,2020
A national study of the molecular epidemiology of HIV-1 in Australia 2005-2012,PLOS ONE,26,2017
"Telling the whole story in a 10,000-genome world",BIOLOGY DIRECT,38,2011
Molecular Characteristics of SUN5 in Banna Mini-Pig Inbred Line (BMI) and Its Expression Regulation in Testis,RUSSIAN JOURNAL OF GENETICS,0,2023
Grapevine rootstocks shape underground bacterial microbiome and networking but not potential functionality,MICROBIOME,171,2018
Comparative metabolomic and transcriptomic analysis reveals a coexpression network of the carotenoid metabolism pathway in the panicle of Setaria italica,BMC PLANT BIOLOGY,8,2022
Origin and evolution of primate social organisation:: a reconstruction,BIOLOGICAL REVIEWS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY,130,2000
Pectin-Degrading Enzymes during Soursop (Annona muricata L.) Fruit Ripening: A Bioinformatics Approach,HORTICULTURAE,0,2023
A systematical genome-wide analysis and screening of WRKY transcription factor family engaged in abiotic stress response in sweetpotato,BMC PLANT BIOLOGY,6,2022
Analysis of the mtDNA D-loop Region Casts New Light on Philippine Red Junglefowl Phylogeny and Relationships to Other Junglefowl Species in Asia,JOURNAL OF POULTRY SCIENCE,0,2022
Assessing the Speciation of Lutjanus campechanus and Lutjanus purpureus through Otolith Shape and Genetic Analyses,FISHES,4,2022
"Phylogenetic Clustering among Asylum Seekers with New HIV-1 Diagnoses in Montreal, QC, Canada",VIRUSES-BASEL,3,2021
"A phylogenetically conserved APETALA2/ETHYLENE RESPONSE FACTOR, ERF12, regulates Arabidopsis floral development",PLANT MOLECULAR BIOLOGY,25,2020
Phylogenomic analysis reveals splicing as a mechanism of parallel evolution of non-canonical SVAs in hominine primates,MOBILE DNA,5,2018
Modeling-based optimization approaches for the development of Anti-Agrobacterium tumefaciens activity using Streptomyces sp TN71,MICROBIAL PATHOGENESIS,5,2018
Genetic population structure of the mottled spinefoot Siganus fuscescens in Japan,FISHERIES SCIENCE,4,2016
Mitochondrial cytochrome b sequence yields new insight into the speciation of social voles in south-west Asia,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,35,2009
Unraveling evolutionary relationships among the divergent lineages of Colletotrichum causing anthracnose disease in turfgrass and corn,PHYTOPATHOLOGY,111,2006
"Theama japonica sp. nov., an Interstitial Polyclad Flatworm Showing a Wide Distribution Along Japanese Coasts",ZOOLOGICAL SCIENCE,1,2023
The core and accessory Hfq interactomes across Pseudomonas aeruginosa lineages,NATURE COMMUNICATIONS,14,2022
Phylogenomic analysis of the APETALA2 transcription factor subfamily across angiosperms reveals both deep conservation and lineage-specific patterns,PLANT JOURNAL,22,2020
Temperate-Tropical Variation in Breeding Synchrony and Extra-Pair Paternity Among New World Tachycineta Swallows,SCIENTIFIC REPORTS,2,2019
Bacterial community composition and function shift with the aggravation of water quality in a heavily polluted river,JOURNAL OF ENVIRONMENTAL MANAGEMENT,83,2019
Phylogeography of the Petunia integrifolia complex in southern Brazil,BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,31,2014
d-Omix: a mixer of generic protein domain analysis tools,NUCLEIC ACIDS RESEARCH,3,2009
Comparative genomics: methods and applications,NATURWISSENSCHAFTEN,21,2004
"Amino acid transporters of Brassica napus: Identification, evolution, expression and response to various stresses",INDUSTRIAL CROPS AND PRODUCTS,1,2023
Multi-omics Analyses Provide Insight into the Biosynthesis Pathways of Fucoxanthin in Isochrysis galbana,GENOMICS PROTEOMICS & BIOINFORMATICS,10,2022
"NHX Gene Family in Camellia sinensis: In-silico Genome-Wide Identification, Expression Profiles, and Regulatory Network Analysis",FRONTIERS IN PLANT SCIENCE,10,2021
Phylogenetic and Demographic Characterization of Directed HIV-1 Transmission Using Deep Sequences from High-Risk and General Population Cohorts/Groups in Uganda,VIRUSES-BASEL,13,2020
"Genetic diversity among populations of the Western Atlantic mangrove crab Ucides cordatus (Linnaeus, 1763) (Decapoda: Brachyura: Ocypodidae): evidence for panmixia and useful data for future management and conservation",JOURNAL OF CRUSTACEAN BIOLOGY,15,2019
PANGEA-HIV 2: Phylogenetics And Networks for Generalised Epidemics in Africa,CURRENT OPINION IN HIV AND AIDS,23,2019
Is Nymphaea lotus var. thermalis a Tertiary relict in Europe?,AQUATIC BOTANY,5,2019
Past connection and isolation of catchments: The sea-level changes affect the distribution and genetic variability of coastal freshwater fishes,ESTUARINE COASTAL AND SHELF SCIENCE,13,2017
Predicted protein-protein interactions in the moss Physcomitrella patens: a new bioinformatic resource,BMC BIOINFORMATICS,13,2015
"The diversity, ecology and evolution of extrafloral nectaries: current perspectives and future challenges",ANNALS OF BOTANY,137,2013
"Mitochondrial and nuclear markers highlight the biodiversity of Kalotermes flavicollis (Fabricius, 1793) (Insecta, Isoptera, Kalotermitidae) in the Mediterranean area",BULLETIN OF ENTOMOLOGICAL RESEARCH,10,2011
"Molecular identification and genetic diversity of zoonotic hookworm infections in domestic dogs from northeastern, Thailand",PARASITOLOGY RESEARCH,0,2024
New insights into comprehensive analysis of magnesium transporter (MGT) gene family in rice (Oryza sativa L.),3 BIOTECH,3,2023
Microbial composition of tumorous and adjacent gastric tissue is associated with prognosis of gastric cancer,SCIENTIFIC REPORTS,9,2023
Exploring the Molecular Mechanism of Sepal Formation in the Decorative Flowers of Hydrangea macrophylla ′Endless Summer′ Based on the ABCDE Model,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,2,2022
On the hybrid origin of the C2 Salsola divaricata agg. (Amaranthaceae) from C3 and C4 parental lineages,NEW PHYTOLOGIST,4,2022
Quantifying rates of HIV-1 flow between risk groups and geographic locations in Kenya: A country-wide phylogenetic study,VIRUS EVOLUTION,3,2022
"Indole metabolism by phenol-stimulated activated sludges: Performance, microbial communities and network analysis",ENVIRONMENTAL RESEARCH,10,2022
Role of Q675H Mutation in Improving SARS-CoV-2 Spike Interaction with the Furin Binding Pocket,VIRUSES-BASEL,12,2021
Organelle Genome Variation in the Red Algal Genus Ahnfeltia (Florideophyceae),FRONTIERS IN GENETICS,0,2021
"HIV-1 subtype diversity and transmission strain source among men who have sex with men in Guangxi, China",SCIENTIFIC REPORTS,13,2021
16S rRNA sequencing analysis of the correlation between the intestinal microbiota and body-mass of grass carp (Ctenopharyngodon idella),COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS,13,2020
Variation in the Slimy Salamander (Plethodon spp.) Skin and Gut-Microbial Assemblages Is Explained by Geographic Distance and Host Affinity,MICROBIAL ECOLOGY,9,2020
The costs and benefits of decentralization and centralization of ant colonies,BEHAVIORAL ECOLOGY,5,2019
"Genetic analysis of Aedes albopictus (Diptera, Culicidae) reveals a deep divergence in the original regions",ACTA TROPICA,6,2018
Chloroplast DNA sequencing and detailed microsatellite genotyping of all remnant populations suggests that only a single genet survives of the critically endangered plant Rehmannia japonica,JOURNAL OF PLANT RESEARCH,3,2017
Broad-Ranging Natural Metabotype Variation Drives Physiological Plasticity in Healthy Control Inbred Rat Strains,JOURNAL OF PROTEOME RESEARCH,16,2011
Conservation and diversification of the symmetry developmental program among close relatives of snapdragon with divergent floral morphologies,NEW PHYTOLOGIST,56,2009
Genome-Wide Analysis of Strictosidine Synthase-like Gene Family Revealed Their Response to Biotic/Abiotic Stress in Poplar,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,1,2023
Saponin Biosynthesis in Pulses,PLANTS-BASEL,6,2022
Comparative full genome sequence analysis of wild-type and chicken embryo origin vaccine-like infectious laryngotracheitis virus field isolates from Canada,INFECTION GENETICS AND EVOLUTION,1,2022
"Genome-wide survey of the dehydrin genes in bread wheat (Triticum aestivum L.) and its relatives: identification, evolution and expression profiling under various abiotic stresses",BMC GENOMICS,16,2022
"Description of an Australian endemic species of Trioza (Hemiptera: Triozidae) pest of the endemic tea tree, Melaleuca alternifolia (Myrtaceae)",PLOS ONE,4,2021
Transcriptome Co-expression Network Analysis Identifies Key Genes Regulating Conchosporangia Maturation of Pyropia haitanensis,FRONTIERS IN GENETICS,3,2021
Resolving phylogeny and polyploid parentage using genus-wide genome-wide sequence data from birch trees,MOLECULAR PHYLOGENETICS AND EVOLUTION,25,2021
Functional genomics assessment of lytic polysaccharide mono-oxygenase with glycoside hydrolases in Paenibacillus dendritiformis CRN18,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,13,2020
Genome-Wide Analysis of the PYL Gene Family and Identification of PYL Genes That Respond to Abiotic Stress in Brassica napus,GENES,60,2018
Protein networks identify novel symbiogenetic genes resulting from plastid endosymbiosis,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,42,2016
Detection of significant protein coevolution,BIOINFORMATICS,24,2015
"Morphology and systematics of Calliblepharis hypneoides, sp. nov. (Cystocloniaceae, Rhodophyta) from the Atlantic Iberian Peninsula",EUROPEAN JOURNAL OF PHYCOLOGY,19,2013
Biophysical mechanisms for large-effect mutations in the evolution of steroid hormone receptors,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,60,2013
Virological surveillance in Africa can contribute to early detection of new genetic and antigenic lineages of influenza viruses,JOURNAL OF INFECTION IN DEVELOPING COUNTRIES,10,2011
The phylogeographic pattern of mitochondrial DNA variation in the Dall's porpoise Phocoenoides dalli,MOLECULAR ECOLOGY,14,1996
"Genome-wide analysis of the laccase (LAC) gene family in Aeluropus littoralis: A focus on identification, evolution and expression patterns in response to abiotic stresses and ABA treatment",FRONTIERS IN PLANT SCIENCE,18,2023
Collagenic architecture and morphotraits in a marine basal metazoan as a model for bioinspired applied research,JOURNAL OF MORPHOLOGY,3,2022
"BrCNGC gene family in field mustard: genome-wide identification, characterization, comparative synteny, evolution and expression profiling",SCIENTIFIC REPORTS,5,2021
l-Malate (-2) Protonation State is Required for Efficient Decarboxylation tol-Lactate by the Malolactic Enzyme ofOenococcus oeni,MOLECULES,6,2020
Genomic analyses identify multiple Asian origins and deeply diverged mitochondrial clades in inbred brown rats (Rattus norvegicus),EVOLUTIONARY APPLICATIONS,11,2018
Development of a single-tube one-step RT-LAMP assay to detect the Chikungunya virus genome,PLOS NEGLECTED TROPICAL DISEASES,38,2018
Variation of the OsGI intron and its phenotypic associations in Oryza rufipogon Griff. and Oryza sativa L.,GENETICS AND MOLECULAR RESEARCH,7,2013
Phylogeography of Potentilla fruticosa (Rosaceae) in the Qinghai-Tibetan Plateau revisited: a reappraisal and new insights,PLANT ECOLOGY & DIVERSITY,28,2010
"The amphioxus T-box gene, AmphiTbx15/18/22, illuminates the origins of chordate segmentation",EVOLUTION & DEVELOPMENT,20,2006
Laboratory-based surveillance and molecular epidemiology of influenza virus in Taiwan,JOURNAL OF CLINICAL MICROBIOLOGY,65,2005
"Generation, annotation, evolutionary analysis, and database integration of 20,000 unique sea urchin EST clusters",GENOME RESEARCH,48,2003
The bZIP Transcription Factor Family Orchestrates the Molecular Response to Nitrite Stress in the Largemouth Bass Spleen,FISHES,0,2023
Genome-wide identification and transcriptome analysis of the heavy metal-associated (HMA) gene family in Tartary buckwheat and their regulatory roles under cadmium stress,GENE,12,2022
Characterization of Three Novel Virulent Aeromonas Phages Provides Insights into the Diversity of the Autographiviridae Family,VIRUSES-BASEL,3,2022
Isolation and Functional Analysis of a PISTILLATA-like MADS-Box Gene from Argan Tree (Argania spinosa),PLANTS-BASEL,5,2021
Metagenomic study focusing on antibiotic resistance genes from the sediments of River Yamuna,GENE,30,2020
SnpHub: an easy-to-set-up web server framework for exploring large-scale genomic variation data in the post-genomic era with applications in wheat,GIGASCIENCE,39,2020
Comparative analysis of the P-type ATPase gene family in seven Rosaceae species and an expression analysis in pear (Pyrus bretschneideri Rehd.),GENOMICS,17,2020
"Molecular Epidemiology of the HIV Epidemic in Three German Metropolitan Regions - Cologne/Bonn, Munich and Hannover, 1999-2016",SCIENTIFIC REPORTS,18,2018
Identification and analysis of miRNAs and their targets in ginger using bioinformatics approach,GENE,43,2016
Recent speciation and secondary contact in endemic ants,MOLECULAR ECOLOGY,12,2014
What's in a name: The taxonomic status of human head and body lice,MOLECULAR PHYLOGENETICS AND EVOLUTION,92,2008
Ancient mitogenomes reveal a high maternal genetic diversity of Pleistocene woolly rhinoceros in Northern China,BMC ECOLOGY AND EVOLUTION,0,2023
Transcriptome-wide identification of WRKY transcription factors and their expression profiles in response to methyl jasmonate in Platycodon grandiflorus,PLANT SIGNALING & BEHAVIOR,9,2022
Genome-Wide Identification of Strawberry C2H2-ZFP C1-2i Subclass and the Potential Function of FaZAT10 in Abiotic Stress,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,8,2022
Genome-Wide Expression Profiling Analysis of Kiwifruit GolS and RFS Genes and Identification of AcRFS4 Function in Raffinose Accumulation,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,9,2022
Genome-wide identification and expression analysis of the annexin gene family in rye (Secale cereale L.),GENE,5,2022
Creatine utilization as a sole nitrogen source in Pseudomonas putida KT2440 is transcriptionally regulated by CahR,MICROBIOLOGY-SGM,0,2022
Analysis on the Structure and Function of the Bacterial Community in the Replanting Soil of Basswood of Ganoderma lingzhi Medicinal Mushroom (Agaricomycetes),INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS,0,2022
Genome-Wide Identification and Molecular Characterization of the Growth-Regulating Factors-Interacting Factor Gene Family in Tomato,GENES,15,2020
Comparative morphology of the hemolymph vascular system in Uropygi and Amblypygi (Arachnida): Complex correspondences support Arachnopulmonata,JOURNAL OF MORPHOLOGY,29,2016
"Rate of evolution and molecular epidemiology of tick-borne encephalitis virus in Europe, including two isolations from the same focus 44 years apart",JOURNAL OF GENERAL VIROLOGY,46,2012
Revealing the secret lives of cryptic species: Examining the phylogenetic relationships of echinostome parasites in North America,MOLECULAR PHYLOGENETICS AND EVOLUTION,125,2010
Computational prediction and experimental validation of Ciona intestinalis microRNA genes,BMC GENOMICS,34,2007
Genome-Wide Identification of Osmanthus fragrans Histone Modification Genes and Analysis of Their Expression during the Flowering Process and under Azacytidine and Ethylene Treatments,PLANTS-BASEL,0,2024
"Ascorbate oxidases in bread wheat: gene regulatory network, transcripts profiling, and interaction analyses provide insight into their role in plant development and stress response",PLANT GROWTH REGULATION,4,2024
The chloroplast protein HCF164 is predicted to be associated with Coffea SH9 resistance factor against Hemileia vastatrix,SCIENTIFIC REPORTS,1,2023
"HIV-1 Transmission among Injecting Drug Users is Principally Derived from Local Circulating Strains in Guangxi, China",BIOMEDICAL AND ENVIRONMENTAL SCIENCES,0,2023
Core phylotypes enhance the resistance of soil microbiome to environmental changes to maintain multifunctionality in agricultural ecosystems,GLOBAL CHANGE BIOLOGY,36,2022
Enhanced Microbial Interactions and Deterministic Successions During Anoxic Decomposition of Microcystis Biomass in Lake Sediment,FRONTIERS IN MICROBIOLOGY,10,2019
"Dynein light chain family genes in 15 plant species: Identification, evolution and expression profiles",PLANT SCIENCE,11,2017
"Substantial genetic structure among stocked and native populations of the European grayling (Thymallus thymallus, Salmonidae) in the United Kingdom",CONSERVATION GENETICS,24,2011
Mitochondrial DNA variation in the highly endangered cyprinid fish Anaecypris hispanica:: importance for conservation,HEREDITY,60,2001
Origin of Metazoa:: Sponges as living fossils,NATURWISSENSCHAFTEN,117,1998
Genome-Wide Identification of the WD40 Gene Family in Tomato (Solanum lycopersicum L.),GENES,5,2023
The differential expression patterns of paralogs in response to stresses indicate expression and sequence divergences,BMC PLANT BIOLOGY,10,2020
Genome-wide analysis of the abiotic stress-related bZIP family in switchgrass,MOLECULAR BIOLOGY REPORTS,17,2020
Gene Regulatory Network Homoplasy Underlies Recurrent Sexually Dimorphic Fruit Fly Pigmentation,FRONTIERS IN ECOLOGY AND EVOLUTION,9,2020
Intron sequence of the taurocyamine kinase gene as a marker to investigate genetic variation of Paragonimus species in Japan and the origins of triploidy in P-westermani,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,9,2016
Transmission Network of an HIV Type 1 Strain with K103N in Young Belgian Patients from Different Risk Groups,AIDS RESEARCH AND HUMAN RETROVIRUSES,13,2013
DNA-barcoding contradicts morphology in quill mite species Torotrogla merulae and T-rubeculi (Prostigmata: Syringophilidae),FOLIA PARASITOLOGICA,17,2013
Phylogenetic Position of a Copper Age Sheep (Ovis aries) Mitochondrial DNA,PLOS ONE,18,2012
Detection of Biochemical Pathways by Probabilistic Matching of Phyletic Vectors,PLOS ONE,14,2009
Allopatric divergence contributes to the population differentiation of Coilia nasus in the upper reach of Yangtze River,ICHTHYOLOGICAL RESEARCH,0,2024
The unique bryophyte-specific repeat-containing protein SHORT-LEAF regulates gametophore development in moss,PLANT PHYSIOLOGY,5,2021
Studies of rice Hd1 haplotypes worldwide reveal adaptation of flowering time to different environments,PLOS ONE,14,2020
Is there low maternal genetic variation in West Asian populations of leopard?,MAMMAL RESEARCH,2,2020
Genus-specific pattern of intrinsically disordered central regions in the nucleocapsid protein of coronaviruses,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,13,2020
Horizontal Acquisition and Transcriptional Integration of Novel Genes in Mosquito-Associated Spiroplasma,GENOME BIOLOGY AND EVOLUTION,11,2017
HIV surveillance combining an assay for identification of very recent infection and phylogenetic analyses on dried spots,AIDS,9,2017
Transcriptional evolution underlying vertebrate sexual development,DEVELOPMENTAL DYNAMICS,66,2013
"Genome-scale comparative analysis of gene fusions, gene fissions, and the fungal tree of life",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,43,2012
"Characterization of maspardin, responsible for human Mast syndrome, in an insect species and analysis of its evolution in metazoans",NATURWISSENSCHAFTEN,2,2012
Evolution of centralized nervous systems: Two schools of evolutionary thought,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,93,2012
Recent advances in protein-protein interaction prediction: experimental and computational methods,EXPERT OPINION ON DRUG DISCOVERY,27,2011
Genetic diversity and population structure of Scottish Highland red deer (Cervus elaphus) populations: a mitochondrial survey,HEREDITY,40,2009
"A new species of Sphaeromyxa (Myxosporea: Sphaeromyxina: Sphaeromyxidae) in devil firefish, Pterois miles (Scorpaenidae), from the northern Red Sea:: Morphology, ultrastructure, and phylogeny",JOURNAL OF PARASITOLOGY,91,2004
"Genomes, multiple origins, and lineage recombination in the Glycine tomentella (Leguminosae) polyploid complex:: Histone H3-D gene sequences",EVOLUTION,66,2002
The First Whole Genome Sequencing of Agaricus bitorquis and Its Metabolite Profiling,JOURNAL OF FUNGI,5,2023
"Report on the invasive American brackish-water mussel Mytella strigata (Hanley, 1843) (Mollusca: Mytilidae) in Beibu Gulf",BIOINVASIONS RECORDS,1,2023
Genome-wide identification and expression analysis of the regulator of chromosome condensation 1 gene family in wheat (Triticum aestivum L.),FRONTIERS IN PLANT SCIENCE,3,2023
Chemical and genomic analyses of a marine-derived Streptomyces sp. V17-9 producing amino acid derivatives and siderophores,FRONTIERS IN MARINE SCIENCE,2,2022
"Salinity Is a Key Determinant for the Microeukaryotic Community in Lake Ecosystems of the Inner Mongolia Plateau, China",FRONTIERS IN MICROBIOLOGY,7,2022
Whole exome sequencing reveals the genetic heterogeneity and evolutionary history of primary gliomas and matched recurrences,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,9,2022
"First molecular identification of an agent of diplostomiasis, Diplostomum pseudospathaceum (Niewiadomska 1984) in the United Kingdom and its genetic relationship with populations in Europe",ACTA PARASITOLOGICA,9,2018
The Phylogeographical Pattern and Conservation of the Chinese Cobra (Naja atra) across Its Range Based on Mitochondrial Control Region Sequences,PLOS ONE,37,2014
Two NAC transcription factors regulated fruit softening through activating xyloglucan endotransglucosylase/hydrolase genes during kiwifruit ripening,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,0,2024
Antibiotic resistance profiles of gut microbiota across various primate species in Guangxi,FRONTIERS IN MICROBIOLOGY,0,2023
Phylogeography and chromosome number variation in Micranthes nelsoniana and related species (Saxifragaceae) in Northeast Asia,BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,0,2023
Assessment of genetic and morphological differentiation among populations of the Diederik Cuckoo Chrysococcyx caprius,OSTRICH,0,2023
"Nuclear and plastid phylogenomic analyses provide insights into the reticulate evolution, species delimitation, and biogeography of the Sino-Japanese disjunctive Diabelia (Caprifoliaceae)",JOURNAL OF SYSTEMATICS AND EVOLUTION,1,2022
Genomic analysis of the brassica pathogen turnip mosaic potyvirus reveals its spread along the former trade routes of the Silk Road,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,29,2021
Characterization of novel pollen-expressed transcripts reveals their potential roles in pollen heat stress response in Arabidopsis thaliana,PLANT REPRODUCTION,8,2021
"Molecular evidences confirm the taxonomic separation of two sympatric congeneric species (Mollusca, Gastropoda, Neritidae, Neritina)",ZOOKEYS,3,2020
Who is biting you? DNA barcodes reveal cryptic diversity in human-biting black flies (Diptera: Simuliidae),ACTA TROPICA,7,2019
Roles of NAC transcription factors in the regulation of biotic and abiotic stress responses in plants,FRONTIERS IN MICROBIOLOGY,608,2013
Sociopolitical Diagnostic Tools to Understand National and Local Response Capabilities and Vulnerabilities to Epidemics and Guide Research into How to Improve the Global Response to Pathogens,PATHOGENS,0,2023
Genome-wide analysis of Catalase gene family reveal insights into abiotic stress response mechanism in Brassica juncea and B. rapa.,PLANT SCIENCE,7,2023
Genome-wide characterization and expression analysis of the HAK gene family in response to abiotic stresses in Medicago,BMC GENOMICS,1,2022
"Positional behavior, habitat use, and forelimb morphology of Pere David's Rock Squirrels Sciurotamias davidianus (Milne-Edwards, 1867) (Sciuridae, Rodentia) in the Qinling Mountains, Shaanxi, China",MAMMALIAN BIOLOGY,6,2021
New records and genetic diversity of Mycoplasma ovis in free-ranging deer in Brazil,EPIDEMIOLOGY AND INFECTION,7,2020
Phenotypic divergence and molecular characterization of two sympatric species of genus Barilius (Hamilton) from the River Chenab of Western Himalaya,JOURNAL OF APPLIED ICHTHYOLOGY,1,2019
Multilocus sequence typing analysis reveals that Cryptococcus neoformans var. neoformans is a recombinant population,FUNGAL GENETICS AND BIOLOGY,30,2016
Functional characterization of the switchgrass (Panicum virgatum) R2R3-MYB transcription factor PvMYB4 for improvement of lignocellulosic feedstocks,NEW PHYTOLOGIST,249,2012
Sudden expansion of a single brown bear maternal lineage across northern continental Eurasia after the last ice age: a general demographic model for mammals?,MOLECULAR ECOLOGY,90,2009
A genome-wide SNP panel for mapping and association studies in the rat,BMC GENOMICS,42,2008
Effects of compound prebiotics as prophylactic and therapeutic supplementation in a mouse model of acute colitis,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,0,2023
Genetic Structure and Diversity of Two Populations of the Eastern Buzzard (Buteo japonicus japonicus and B. j. toyoshimai) in Japan,ZOOLOGICAL SCIENCE,5,2019
The genome-wide impact of cadmium on microRNA and mRNA expression in contrasting Cd responsive wheat genotypes,BMC GENOMICS,41,2019
"Genetic characterisation of Measles virus variants identified during a large epidemic in Milan, Italy, March-December 2017",EPIDEMIOLOGY AND INFECTION,5,2019
The Dynamics of Incomplete Lineage Sorting across the Ancient Adaptive Radiation of Neoavian Birds,PLOS BIOLOGY,187,2015
A Comparison of Social Organization in Asian Elephants and African Savannah Elephants,INTERNATIONAL JOURNAL OF PRIMATOLOGY,91,2012
Novel strategies to study the role of mutation and nucleic acid structure in evolution,PLANT CELL TISSUE AND ORGAN CULTURE,21,2001
Genome-wide identification and expression analysis of calmodulin-like proteins in cucumber,PEERJ,1,2023
"Cloning and characterisation of NMDA receptors in the Pacific oyster, Crassostrea gigas (Thunberg, 1793) in relation to metamorphosis and catecholamine synthesis",DEVELOPMENTAL BIOLOGY,5,2021
Congruence Amidst Discordance between Sequence and Protein-Content Based Phylogenies of Fungi,JOURNAL OF FUNGI,2,2020
"Genetic, antigenic, and pathogenic characteristics of avian infectious bronchitis viruses genotypically related to 793/B in China",VETERINARY MICROBIOLOGY,15,2017
"EXAMINING THE EVOLUTIONARY RELATIONSHIPS AMONGST THREE SPECIES OF WEST AFRICAN FRESHWATER CRABS LIBERONAUTES BOTT, 1955 (BRACHYURA: POTAMONAUTIDAE) USING MTDNA SEQUENCE DATA",JOURNAL OF CRUSTACEAN BIOLOGY,4,2016
Gene Acquisition Convergence between Entomopoxviruses and Baculoviruses,VIRUSES-BASEL,41,2015
Northern richness and cryptic refugia: phylogeography of the Italian smooth newt Lissotriton vulgaris meridionalis,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,20,2014
"Phylogeography and Genetic Differentiation among Populations of the Moon Turban Snail Lunella granulata Gmelin, 1791 (Gastropoda: Turbinidae)",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,19,2013
Genetic variability of Aedes aegypti (Diptera: Culicidae) in El Salvador and Honduras: presence of a widespread haplotype and implications for mosquito control,PARASITES & VECTORS,0,2024
Function and distribution of nitrogen-cycling microbial communities in the Napahai plateau wetland,ARCHIVES OF MICROBIOLOGY,3,2023
Genome-wide identification and expression analysis of the HD2 protein family and its response to drought and salt stress in Gossypium species,FRONTIERS IN PLANT SCIENCE,1,2023
World Flora Online: Placing taxonomists at the heart of a definitive and comprehensive global resource on the world's plants,TAXON,58,2020
Factors associated with phylogenetic clustering of hepatitis C among people who inject drugs in Baltimore,BMC INFECTIOUS DISEASES,7,2020
"Phylogeography and demographic history of Gyrodactylus konovalovi (Monogenoidea: Gyrodactylidae), an ectoparasite on the East Asia Amur minnow (Cyprinidae) in Central China",ECOLOGY AND EVOLUTION,3,2020
Transmission dynamics of HIV-1 subtype B strains in Indonesia,SCIENTIFIC REPORTS,1,2019
How can non-human primates inform evolutionary perspectives on female-biased kinship in humans?,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10,2019
Quaternary radiation of bifid toadflaxes (Linaria sect. Versicolores) in the Iberian Peninsula: low taxonomic signal but high geographic structure of plastid DNA lineages,PLANT SYSTEMATICS AND EVOLUTION,9,2015
HIV Transmissions During Seroconversion Contribute Significantly to New Infections in Men Who Have Sex with Men in Australia,AIDS RESEARCH AND HUMAN RETROVIRUSES,25,2012
"The tree, the network, and the species",BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,65,2006
"Taxonomic re-examination of the two camptandriid crab species Deiratonotus japonicus (Sakai, 1934) and D-tondensis Sakai, 1983, and genetic differentiation among their local populations",JOURNAL OF NATURAL HISTORY,8,2005
Genome-wide identification and expression analysis of NF-Y gene family in tobacco (Nicotiana tabacum L.),SCIENTIFIC REPORTS,0,2024
